t,adams_bashforth,euler,heun,pred_corr,runge_kutta4,runge_kutta5
1.0469999999999948,6.5503158452884236e-15,2.2452394954505794e-05,7.313770186700985e-09,4.98212582300539e-15,5.405398351143731e-15,5.0584536559483695e-15
1.0479999999999947,6.682154829462661e-15,2.2908222135319123e-05,7.458776554725155e-09,5.079270337660091e-15,5.5164206536062466e-15,5.162537064506978e-15
1.0489999999999946,6.8209327075408055e-15,2.3363180108162962e-05,7.603368427921975e-09,5.1833537462186996e-15,5.627442956068762e-15,5.266620473065586e-15
1.0499999999999945,6.952771691715043e-15,2.3817271356883774e-05,7.747547374481467e-09,5.287437154777308e-15,5.738465258531278e-15,5.370703881624195e-15
1.0509999999999944,7.0915495697931874e-15,2.4270498355870307e-05,7.891314976471442e-09,5.3915205633359164e-15,5.8494875609937935e-15,5.4817261840867104e-15
1.0519999999999943,7.223388553967425e-15,2.472286357010217e-05,8.03467278126524e-09,5.495603971894525e-15,5.960509863456309e-15,5.585809592645319e-15
1.0529999999999942,7.36216643204557e-15,2.5174369455205348e-05,8.177622363991777e-09,5.599687380453133e-15,6.078471059822732e-15,5.6968318951078345e-15
1.053999999999994,7.494005416219807e-15,2.5625018457459126e-05,8.320165251207712e-09,5.703770789011742e-15,6.189493362285248e-15,5.800915303666443e-15
1.054999999999994,7.625844400394044e-15,2.607481301388631e-05,8.46230299722528e-09,5.80785419757035e-15,6.300515664747763e-15,5.904998712225051e-15
1.0559999999999938,7.757683384568281e-15,2.6523755552274042e-05,8.604037135540032e-09,5.9119376061289586e-15,6.411537967210279e-15,6.00908212078366e-15
1.0569999999999937,7.896461262646426e-15,2.69718484912293e-05,8.745369199647524e-09,6.022959908591474e-15,6.529499163576702e-15,6.1201044232461754e-15
1.0579999999999936,8.021361352916756e-15,2.741909424018585e-05,8.886300688348836e-09,6.1201044232461754e-15,6.63358257213531e-15,6.217248937900877e-15
1.0589999999999935,8.153200337090993e-15,2.7865495199508317e-05,9.026833135139523e-09,6.224187831804784e-15,6.744604874597826e-15,6.321332346459485e-15
1.0599999999999934,8.28503932126523e-15,2.8311053760478322e-05,9.166968031881773e-09,6.328271240363392e-15,6.855627177060342e-15,6.4254157550180935e-15
1.0609999999999933,8.416878305439468e-15,2.8755772305370797e-05,9.306706884315563e-09,6.432354648922001e-15,6.966649479522857e-15,6.529499163576702e-15
1.0619999999999932,8.548717289613705e-15,2.9199653207481746e-05,9.44605117736419e-09,6.536438057480609e-15,7.077671781985373e-15,6.63358257213531e-15
1.062999999999993,8.68749516769185e-15,2.9642698831183756e-05,9.585002402889842e-09,6.6405214660392176e-15,7.195632978351796e-15,6.744604874597826e-15
1.063999999999993,8.819334151866087e-15,3.0084911531946812e-05,9.723562031938027e-09,6.737665980693919e-15,7.306655280814311e-15,6.8486882831564344e-15
1.0649999999999928,8.951173136040325e-15,3.052629365640769e-05,9.861731528615358e-09,6.841749389252527e-15,7.41073868937292e-15,6.952771691715043e-15
1.0659999999999927,9.076073226310655e-15,3.0966847542376885e-05,9.99951235702845e-09,6.938893903907228e-15,7.507883204027621e-15,7.049916206369744e-15
1.0669999999999926,9.2148511043888e-15,3.1406575518935775e-05,1.0136905995161705e-08,7.049916206369744e-15,7.618905506490137e-15,7.16093850883226e-15
1.0679999999999925,9.33975119465913e-15,3.184547990638109e-05,1.0273913872427265e-08,7.147060721024445e-15,7.729927808952652e-15,7.258083023486961e-15
1.0689999999999924,9.478529072737274e-15,3.228356301639146e-05,1.0410537445992851e-08,7.258083023486961e-15,7.840950111415168e-15,7.369105325949477e-15
1.0699999999999923,9.603429163007604e-15,3.272082715194413e-05,1.054677813139282e-08,7.355227538141662e-15,7.93809462606987e-15,7.466249840604178e-15
1.0709999999999922,9.742207041085749e-15,3.3157274607481524e-05,1.0682637371917103e-08,7.466249840604178e-15,8.049116928532385e-15,7.577272143066693e-15
1.071999999999992,9.867107131356079e-15,3.3592907668814065e-05,1.0818116583100057e-08,7.563394355258879e-15,8.1601392309949e-15,7.674416657721395e-15
1.072999999999992,9.992007221626409e-15,3.402772861325898e-05,1.0953217180476038e-08,7.66053886991358e-15,8.271161533457416e-15,7.771561172376096e-15
1.0739999999999919,1.0130785099704553e-14,3.446173970966804e-05,1.108794059345719e-08,7.771561172376096e-15,8.382183835919932e-15,7.882583474838611e-15
1.0749999999999917,1.0255685189974884e-14,3.4894943218427565e-05,1.1222288195944508e-08,7.868705687030797e-15,8.493206138382448e-15,7.993605777301127e-15
1.0759999999999916,1.0380585280245214e-14,3.532734139150007e-05,1.1356261389594557e-08,7.965850201685498e-15,8.590350653037149e-15,8.090750291955828e-15
1.0769999999999915,1.0505485370515544e-14,3.575893647253525e-05,1.1489861589941697e-08,8.0629947163402e-15,8.701372955499664e-15,8.18789480661053e-15
1.0779999999999914,1.0630385460785874e-14,3.6189730696828404e-05,1.162309015700913e-08,8.1601392309949e-15,8.81239525796218e-15,8.28503932126523e-15
1.0789999999999913,1.0755285551056204e-14,3.661972629137589e-05,1.175594847857564e-08,8.271161533457416e-15,8.923417560424696e-15,8.396061623727746e-15
1.0799999999999912,1.0880185641326534e-14,3.704892547494454e-05,1.188843791466443e-08,8.368306048112117e-15,9.034439862887211e-15,8.493206138382448e-15
1.080999999999991,1.1005085731596864e-14,3.747733045805779e-05,1.2020559825298704e-08,8.465450562766819e-15,9.131584377541913e-15,8.590350653037149e-15
1.081999999999991,1.1129985821867194e-14,3.7904943443120565e-05,1.2152315584379458e-08,8.56259507742152e-15,9.242606680004428e-15,8.68749516769185e-15
1.0829999999999909,1.1254885912137524e-14,3.833176662436377e-05,1.2283706538052108e-08,8.659739592076221e-15,9.353628982466944e-15,8.784639682346551e-15
1.0839999999999907,1.1379786002407855e-14,3.875780218791369e-05,1.2414734032462071e-08,8.756884106730922e-15,9.46465128492946e-15,8.881784197001252e-15
1.0849999999999906,1.1518563880485999e-14,3.9183052311861366e-05,1.2545399413754765e-08,8.867906409193438e-15,9.575673587391975e-15,8.992806499463768e-15
1.0859999999999905,1.164346397075633e-14,3.960751916624872e-05,1.2675704000320032e-08,8.965050923848139e-15,9.672818102046676e-15,9.089951014118469e-15
1.0869999999999904,1.176836406102666e-14,4.00312049131657e-05,1.28056491244255e-08,9.06219543850284e-15,9.783840404509192e-15,9.18709552877317e-15
1.0879999999999903,1.189326415129699e-14,4.045411170670865e-05,1.29352361183388e-08,9.159339953157541e-15,9.894862706971708e-15,9.284240043427872e-15
1.0889999999999902,1.201816424156732e-14,4.087624169310522e-05,1.3064466286571985e-08,9.256484467812243e-15,1.0005885009434223e-14,9.395262345890387e-15
1.08999999999999,1.214306433183765e-14,4.1297597010658826e-05,1.319334093363711e-08,9.353628982466944e-15,1.0103029524088925e-14,9.492406860545088e-15
1.09099999999999,1.226796442210798e-14,4.1718179789887455e-05,1.3321861377924016e-08,9.46465128492946e-15,1.021405182655144e-14,9.603429163007604e-15
1.0919999999999899,1.239286451237831e-14,4.2137992153440385e-05,1.3450028896189181e-08,9.56179579958416e-15,1.0311196341206141e-14,9.700573677662305e-15
1.0929999999999898,1.251776460264864e-14,4.255703621625084e-05,1.357784479294466e-08,9.658940314238862e-15,1.0422218643668657e-14,9.797718192317006e-15
1.0939999999999896,1.2628786905111156e-14,4.29753140854805e-05,1.370531034494693e-08,9.756084828893563e-15,1.0519363158323358e-14,9.894862706971708e-15
1.0949999999999895,1.27675647831893e-14,4.339282786063048e-05,1.3832426842830259e-08,9.867107131356079e-15,1.0630385460785874e-14,1.0005885009434223e-14
1.0959999999999894,1.289246487345963e-14,4.380957963349974e-05,1.3959195549473336e-08,9.96425164601078e-15,1.074140776324839e-14,1.0103029524088925e-14
1.0969999999999893,1.3003487175922146e-14,4.422557148828221e-05,1.4085617727754851e-08,1.0061396160665481e-14,1.083855227790309e-14,1.0200174038743626e-14
1.0979999999999892,1.3128387266192476e-14,4.4640805501566794e-05,1.4211694654431284e-08,1.0158540675320182e-14,1.0935696792557792e-14,1.0297318553398327e-14
1.098999999999989,1.3253287356462806e-14,4.505528374240675e-05,1.4337427592381324e-08,1.0269562977782698e-14,1.1046719095020308e-14,1.0408340855860843e-14
1.099999999999989,1.3378187446733136e-14,4.5469008272291944e-05,1.44628177628503e-08,1.0366707492437399e-14,1.1157741397482823e-14,1.0505485370515544e-14
1.1009999999999889,1.3503087537003466e-14,4.5881981145246e-05,1.45878664287169e-08,1.04638520070921e-14,1.1268763699945339e-14,1.0602629885170245e-14
1.1019999999999888,1.3627987627273797e-14,4.6294204407840156e-05,1.4712574825104241e-08,1.0560996521746802e-14,1.136590821460004e-14,1.0699774399824946e-14
1.1029999999999887,1.3739009929736312e-14,4.670568009919329e-05,1.4836944187135437e-08,1.0658141036401503e-14,1.1463052729254741e-14,1.0796918914479647e-14
1.1039999999999885,1.3863910020006642e-14,4.711641025108293e-05,1.4960975749933603e-08,1.0755285551056204e-14,1.1574075031717257e-14,1.0894063429134349e-14
1.1049999999999884,1.3988810110276972e-14,4.752639688788973e-05,1.5084670734744066e-08,1.086630785351872e-14,1.1685097334179773e-14,1.1005085731596864e-14
1.1059999999999883,1.4113710200547303e-14,4.793564202668077e-05,1.5208030335056577e-08,1.0963452368173421e-14,1.1782241848834474e-14,1.1102230246251565e-14
1.1069999999999882,1.4224732503009818e-14,4.834414767723727e-05,1.5331055772116464e-08,1.1060596882828122e-14,1.1879386363489175e-14,1.1199374760906267e-14
1.107999999999988,1.4349632593280148e-14,4.875191584211014e-05,1.5453748281046842e-08,1.1171619185290638e-14,1.199040866595169e-14,1.1310397063368782e-14
1.108999999999988,1.4460654895742664e-14,4.915894851656444e-05,1.5576109027581886e-08,1.1268763699945339e-14,1.2087553180606392e-14,1.1407541578023483e-14
1.1099999999999879,1.4585554986012994e-14,4.956524768873205e-05,1.5698139219089136e-08,1.136590821460004e-14,1.2198575483068907e-14,1.1518563880485999e-14
1.1109999999999878,1.469657728847551e-14,4.9970815339542285e-05,1.5819840035180555e-08,1.1449174941446927e-14,1.2295719997723609e-14,1.1601830607332886e-14
1.1119999999999877,1.482147737874584e-14,5.037565344284678e-05,1.5941212683223682e-08,1.1546319456101628e-14,1.2406742300186124e-14,1.1698975121987587e-14
1.1129999999999876,1.4932499681208355e-14,5.077976396536399e-05,1.6062258315074907e-08,1.164346397075633e-14,1.2503886814840826e-14,1.1796119636642288e-14
1.1139999999999874,1.5057399771478686e-14,5.118314886677633e-05,1.618297812422398e-08,1.174060848541103e-14,1.2614909117303341e-14,1.189326415129699e-14
1.1149999999999873,1.51684220739412e-14,5.1585810099688545e-05,1.6303373276405075e-08,1.1837753000065732e-14,1.2712053631958042e-14,1.199040866595169e-14
1.1159999999999872,1.529332216421153e-14,5.198774960976649e-05,1.642344493735237e-08,1.1948775302528247e-14,1.2823075934420558e-14,1.2101430968414206e-14
1.1169999999999871,1.541822225448186e-14,5.2388969335653846e-05,1.6543194245044468e-08,1.2045919817182948e-14,1.2934098236883074e-14,1.2198575483068907e-14
1.117999999999987,1.5529244556944377e-14,5.278947120908317e-05,1.666262236521554e-08,1.2129186544029835e-14,1.3031242751537775e-14,1.2281842209915794e-14
1.118999999999987,1.5654144647214707e-14,5.318925715488976e-05,1.6781730449721977e-08,1.2226331058684536e-14,1.3128387266192476e-14,1.2378986724570495e-14
1.1199999999999868,1.5779044737485037e-14,5.358832909102551e-05,1.6900519650420165e-08,1.2323475573339238e-14,1.3239409568654992e-14,1.2476131239225197e-14
1.1209999999999867,1.5903944827755367e-14,5.398668892858671e-05,1.701899107753313e-08,1.2420620087993939e-14,1.3350431871117507e-14,1.2573275753879898e-14
1.1219999999999866,1.6014967130217883e-14,5.438433857185565e-05,1.713714588291726e-08,1.251776460264864e-14,1.3447576385772209e-14,1.2670420268534599e-14
1.1229999999999865,1.61259894326804e-14,5.478127991834225e-05,1.725498517679558e-08,1.2614909117303341e-14,1.354472090042691e-14,1.27675647831893e-14
1.1239999999999863,1.6237011735142914e-14,5.517751485881184e-05,1.7372510097146687e-08,1.2712053631958042e-14,1.3641865415081611e-14,1.2864709297844001e-14
1.1249999999999862,1.6361911825413245e-14,5.557304527728513e-05,1.7489721768071398e-08,1.2809198146612744e-14,1.3752887717544127e-14,1.2975731600306517e-14
1.1259999999999861,1.647293412787576e-14,5.5967873051079864e-05,1.7606621285914947e-08,1.2906342661267445e-14,1.3850032232198828e-14,1.3072876114961218e-14
1.126999999999986,1.659783421814609e-14,5.636200005089409e-05,1.7723209774778148e-08,1.3003487175922146e-14,1.3961054534661343e-14,1.3183898417423734e-14
1.127999999999986,1.6708856520608606e-14,5.675542814073675e-05,1.783948830325066e-08,1.3100631690576847e-14,1.4058199049316045e-14,1.3281042932078435e-14
1.1289999999999858,1.6833756610878936e-14,5.714815917806648e-05,1.7955458009311087e-08,1.3197776205231548e-14,1.416922135177856e-14,1.3378187446733136e-14
1.1299999999999857,1.6958656701149266e-14,5.7540195013722206e-05,1.8071119961549087e-08,1.329492071988625e-14,1.426636586643326e-14,1.3475331961387838e-14
1.1309999999999856,1.7069679003611782e-14,5.7931537491992535e-05,1.818647524243211e-08,1.3378187446733136e-14,1.4363510381087963e-14,1.3558598688234724e-14
1.1319999999999855,1.7194579093882112e-14,5.832218845071291e-05,1.830152496218318e-08,1.3475331961387838e-14,1.4474532683550478e-14,1.3655743202889425e-14
1.1329999999999854,1.7305601396344628e-14,5.8712149721140694e-05,1.841627017551417e-08,1.3572476476042539e-14,1.457167719820518e-14,1.3752887717544127e-14
1.1339999999999852,1.7430501486614958e-14,5.910142312814948e-05,1.8530711964892532e-08,1.3683498778505054e-14,1.4682699500667695e-14,1.3850032232198828e-14
1.1349999999999851,1.7541523789077473e-14,5.949001049010416e-05,1.8644851385030137e-08,1.3766765505351941e-14,1.4765966227514582e-14,1.3933298959045715e-14
1.135999999999985,1.7680301667155618e-14,5.987791361908301e-05,1.875868954615001e-08,1.3877787807814457e-14,1.4876988529977098e-14,1.404432126150823e-14
1.136999999999985,1.7791323969618134e-14,6.026513432061398e-05,1.8872227447452872e-08,1.3961054534661343e-14,1.4960255256823984e-14,1.4127587988355117e-14
1.1379999999999848,1.790234627208065e-14,6.065167439406327e-05,1.8985466171406173e-08,1.404432126150823e-14,1.50712775592865e-14,1.4210854715202004e-14
1.1389999999999847,1.8041124150158794e-14,6.103753563238556e-05,1.9098406800477363e-08,1.4155343563970746e-14,1.5182299861749016e-14,1.432187701766452e-14
1.1399999999999846,1.815214645262131e-14,6.142271982220726e-05,1.9211050333867163e-08,1.4238610290817633e-14,1.5265566588595902e-14,1.4405143744511406e-14
1.1409999999999845,1.8263168755083825e-14,6.180722874393751e-05,1.9323397826287447e-08,1.432187701766452e-14,1.5376588891058418e-14,1.4488410471358293e-14
1.1419999999999844,1.837419105754634e-14,6.219106417176823e-05,1.9435450304694513e-08,1.4405143744511406e-14,1.5459855617905305e-14,1.457167719820518e-14
1.1429999999999843,1.8512968935624485e-14,6.257422787367406e-05,1.9547208823800233e-08,1.4516166046973922e-14,1.557087792036782e-14,1.4682699500667695e-14
1.1439999999999841,1.8623991238087e-14,6.295672161138466e-05,1.965867438280533e-08,1.459943277382081e-14,1.5654144647214707e-14,1.4765966227514582e-14
1.144999999999984,1.8762769116165146e-14,6.33385471405512e-05,1.9769848036421678e-08,1.4710455076283324e-14,1.5765166949677223e-14,1.4876988529977098e-14
1.145999999999984,1.887379141862766e-14,6.371970621063539e-05,1.9880730756094422e-08,1.479372180313021e-14,1.584843367652411e-14,1.4960255256823984e-14
1.1469999999999838,1.9012569296705806e-14,6.410020056507593e-05,1.9991323624291013e-08,1.4904744105592727e-14,1.5959455978986625e-14,1.50712775592865e-14
1.1479999999999837,1.912359159916832e-14,6.448003194112206e-05,2.010162758470102e-08,1.4988010832439613e-14,1.6042722705833512e-14,1.5154544286133387e-14
1.1489999999999836,1.9234613901630837e-14,6.485920207008333e-05,2.0211643664280743e-08,1.50712775592865e-14,1.61259894326804e-14,1.5237811012980274e-14
1.1499999999999835,1.9373391779708982e-14,6.523771267721856e-05,2.0321372889986478e-08,1.5182299861749016e-14,1.6237011735142914e-14,1.534883331544279e-14
1.1509999999999834,1.9512169657787126e-14,6.561556548173586e-05,2.0430816261018947e-08,1.529332216421153e-14,1.634803403760543e-14,1.5459855617905305e-14
1.1519999999999833,1.9623191960249642e-14,6.599276219690364e-05,2.0539974721067722e-08,1.5376588891058418e-14,1.6431300764452317e-14,1.554312234475219e-14
1.1529999999999831,1.9734214262712158e-14,6.636930453007839e-05,2.0648849269333525e-08,1.5459855617905305e-14,1.6514567491299204e-14,1.5626389071599078e-14
1.153999999999983,1.9845236565174673e-14,6.674519418267688e-05,2.0757440932772653e-08,1.557087792036782e-14,1.662558979376172e-14,1.5737411374061594e-14
1.154999999999983,1.995625886763719e-14,6.712043285020397e-05,2.0865750655074677e-08,1.5681900222830336e-14,1.6736612096224235e-14,1.584843367652411e-14
1.1559999999999828,2.0039525594484076e-14,6.749502222228032e-05,2.0973779407684745e-08,1.5765166949677223e-14,1.6819878823071122e-14,1.5931700403370996e-14
1.1569999999999827,2.017830347256222e-14,6.78689639827812e-05,2.1081528189803578e-08,1.587618925213974e-14,1.6930901125533637e-14,1.6042722705833512e-14
1.1579999999999826,2.0289325775024736e-14,6.824225980964216e-05,2.1188997945120747e-08,1.5959455978986625e-14,1.7014167852380524e-14,1.61259894326804e-14
1.1589999999999825,2.042810365310288e-14,6.861491137510889e-05,2.1296189645081398e-08,1.607047828144914e-14,1.712519015484304e-14,1.6237011735142914e-14
1.1599999999999824,2.0511370379949767e-14,6.898692034554288e-05,2.1403104205619528e-08,1.6153745008296028e-14,1.7208456881689926e-14,1.63202784619898e-14
1.1609999999999823,2.0622392682412283e-14,6.9358288381699e-05,2.1509742653691433e-08,1.6237011735142914e-14,1.7319479184152442e-14,1.6403545188836688e-14
1.1619999999999822,2.0733414984874798e-14,6.972901713853119e-05,2.161610590523111e-08,1.63202784619898e-14,1.740274591099933e-14,1.6486811915683575e-14
1.162999999999982,2.0872192862952943e-14,7.009910826535903e-05,2.1722194931683703e-08,1.6431300764452317e-14,1.7513768213461844e-14,1.659783421814609e-14
1.163999999999982,2.098321516541546e-14,7.046856340572893e-05,2.1828010621227634e-08,1.6514567491299204e-14,1.759703494030873e-14,1.6681100944992977e-14
1.1649999999999818,2.1121993043493603e-14,7.083738419766394e-05,2.193355394530805e-08,1.662558979376172e-14,1.7708057242771247e-14,1.6792123247455493e-14
1.1659999999999817,2.123301534595612e-14,7.120557227344171e-05,2.2038825819858943e-08,1.6708856520608606e-14,1.7791323969618134e-14,1.687538997430238e-14
1.1669999999999816,2.1344037648418634e-14,7.157312925987203e-05,2.2143827188569887e-08,1.6792123247455493e-14,1.790234627208065e-14,1.6958656701149266e-14
1.1679999999999815,2.145505995088115e-14,7.194005677813031e-05,2.2248558995130452e-08,1.6903145549918008e-14,1.8013368574543165e-14,1.7069679003611782e-14
1.1689999999999814,2.1566082253343666e-14,7.230635644381311e-05,2.2353022127719058e-08,1.6986412276764895e-14,1.812439087700568e-14,1.715294573045867e-14
1.1699999999999813,2.167710455580618e-14,7.267202986704913e-05,2.2457217530025275e-08,1.7069679003611782e-14,1.8207657603852567e-14,1.7236212457305555e-14
1.1709999999999812,2.1760371282653068e-14,7.303707865244369e-05,2.2561146090227524e-08,1.712519015484304e-14,1.8290924330699454e-14,1.7291723608536813e-14
1.171999999999981,2.1871393585115584e-14,7.340150439916204e-05,2.2664808752015375e-08,1.7236212457305555e-14,1.840194663316197e-14,1.740274591099933e-14
1.172999999999981,2.2010171463193728e-14,7.376530870084608e-05,2.2768206431322824e-08,1.734723475976807e-14,1.8512968935624485e-14,1.7513768213461844e-14
1.1739999999999808,2.2093438190040615e-14,7.412849314569758e-05,2.287133996081714e-08,1.7430501486614958e-14,1.8596235662471372e-14,1.759703494030873e-14
1.1749999999999807,2.220446049250313e-14,7.449105931661704e-05,2.2974210311943466e-08,1.7513768213461844e-14,1.8707257964933888e-14,1.7680301667155618e-14
1.1759999999999806,2.2315482794965646e-14,7.485300879106482e-05,2.307681834512465e-08,1.762479051592436e-14,1.8818280267396403e-14,1.7791323969618134e-14
1.1769999999999805,2.2426505097428162e-14,7.521434314108899e-05,2.317916494853911e-08,1.7735812818386876e-14,1.892930256985892e-14,1.790234627208065e-14
1.1779999999999804,2.250977182427505e-14,7.557506393343627e-05,2.3281251010365267e-08,1.7819079545233762e-14,1.9012569296705806e-14,1.7985612998927536e-14
1.1789999999999803,2.2620794126737565e-14,7.593517272957984e-05,2.338307741878154e-08,1.790234627208065e-14,1.9095836023552692e-14,1.8068879725774423e-14
1.1799999999999802,2.273181642920008e-14,7.629467108566379e-05,2.3484645089721923e-08,1.8013368574543165e-14,1.9206858326015208e-14,1.8179902028236938e-14
1.18099999999998,2.2842838731662596e-14,7.665356055253092e-05,2.358595482809811e-08,1.8096635301390052e-14,1.9290125052862095e-14,1.8263168755083825e-14
1.18199999999998,2.295386103412511e-14,7.701184267583372e-05,2.3687007549844097e-08,1.8179902028236938e-14,1.9373391779708982e-14,1.8346435481930712e-14
1.1829999999999798,2.3064883336587627e-14,7.736951899595113e-05,2.3787804143138302e-08,1.8290924330699454e-14,1.9484414082171497e-14,1.8457457784393227e-14
1.1839999999999797,2.3175905639050143e-14,7.772659104807178e-05,2.3888345440647996e-08,1.840194663316197e-14,1.9595436384634013e-14,1.8568480086855743e-14
1.1849999999999796,2.325917236589703e-14,7.808306036216628e-05,2.398863230279602e-08,1.8485213360008856e-14,1.96787031114809e-14,1.865174681370263e-14
1.1859999999999795,2.3370194668359545e-14,7.84389284631537e-05,2.408866559000522e-08,1.8568480086855743e-14,1.9789725413943415e-14,1.8735013540549517e-14
1.1869999999999794,2.3453461395206432e-14,7.879419687067957e-05,2.418844616269844e-08,1.865174681370263e-14,1.9872992140790302e-14,1.8818280267396403e-14
1.1879999999999793,2.3564483697668948e-14,7.91488670993934e-05,2.4287974881298524e-08,1.8762769116165146e-14,1.9984014443252818e-14,1.892930256985892e-14
1.1889999999999792,2.3675506000131463e-14,7.95029406587544e-05,2.438725257847274e-08,1.887379141862766e-14,2.0095036745715333e-14,1.9040324872321435e-14
1.189999999999979,2.375877272697835e-14,7.985641905314256e-05,2.4486280086888357e-08,1.8957058145474548e-14,2.017830347256222e-14,1.912359159916832e-14
1.190999999999979,2.3869795029440866e-14,8.020930378199731e-05,2.4585058266968218e-08,1.9068080447937064e-14,2.0289325775024736e-14,1.9234613901630837e-14
1.1919999999999789,2.398081733190338e-14,8.056159633959559e-05,2.4683587951379593e-08,1.915134717478395e-14,2.0372592501871623e-14,1.9317880628477724e-14
1.1929999999999787,2.4091839634365897e-14,8.091329821530158e-05,2.4781870000545325e-08,1.9262369477246466e-14,2.0483614804334138e-14,1.942890293094024e-14
1.1939999999999786,2.4175106361212784e-14,8.12644108934002e-05,2.4879905163865956e-08,1.9345636204093353e-14,2.0566881531181025e-14,1.9512169657787126e-14
1.1949999999999785,2.425837308805967e-14,8.161493585329138e-05,2.4977694329519906e-08,1.942890293094024e-14,2.0650148258027912e-14,1.9595436384634013e-14
1.1959999999999784,2.4397150966137815e-14,8.196487456940682e-05,2.5075238330174443e-08,1.9539925233402755e-14,2.0761170560490427e-14,1.970645868709653e-14
1.1969999999999783,2.4480417692984702e-14,8.23142285111822e-05,2.5172537942985684e-08,1.9623191960249642e-14,2.0844437287337314e-14,1.9789725413943415e-14
1.1979999999999782,2.4591439995447217e-14,8.266299914325148e-05,2.5269594028376474e-08,1.9734214262712158e-14,2.095545958979983e-14,1.990074771640593e-14
1.198999999999978,2.4702462297909733e-14,8.30111879252804e-05,2.536640736350293e-08,1.9845236565174673e-14,2.1066481892262345e-14,2.0011770018868447e-14
1.199999999999978,2.478572902475662e-14,8.335879631204968e-05,2.5462978753276744e-08,1.992850329202156e-14,2.1149748619109232e-14,2.0095036745715333e-14
1.2009999999999779,2.4896751327219135e-14,8.370582575362162e-05,2.5559309030365185e-08,2.0011770018868447e-14,2.1260770921571748e-14,2.020605904817785e-14
1.2019999999999778,2.500777362968165e-14,8.405227769511803e-05,2.565539897192437e-08,2.0095036745715333e-14,2.1371793224034263e-14,2.0289325775024736e-14
1.2029999999999776,2.5118795932144167e-14,8.439815357688674e-05,2.5751249382865993e-08,2.017830347256222e-14,2.145505995088115e-14,2.0372592501871623e-14
1.2039999999999775,2.5202062658991053e-14,8.474345483447387e-05,2.5846861068101745e-08,2.0261570199409107e-14,2.1538326677728037e-14,2.045585922871851e-14
1.2049999999999774,2.528532938583794e-14,8.508818289867937e-05,2.5942234804787745e-08,2.0344836926255994e-14,2.1621593404574924e-14,2.0539125955565396e-14
1.2059999999999773,2.5396351688300456e-14,8.543233919561244e-05,2.603737142559126e-08,2.045585922871851e-14,2.173261570703744e-14,2.0650148258027912e-14
1.2069999999999772,2.5479618415147343e-14,8.57759251465251e-05,2.6132271652157257e-08,2.0539125955565396e-14,2.1815882433884326e-14,2.0733414984874798e-14
1.207999999999977,2.5590640717609858e-14,8.611894216808968e-05,2.6226936317153005e-08,2.0650148258027912e-14,2.1926904736346842e-14,2.0844437287337314e-14
1.208999999999977,2.5701663020072374e-14,8.646139167217681e-05,2.6321366169979044e-08,2.0733414984874798e-14,2.2010171463193728e-14,2.09277040141842e-14
1.2099999999999769,2.578492974691926e-14,8.680327506607743e-05,2.641556198779149e-08,2.0816681711721685e-14,2.2093438190040615e-14,2.1010970741031088e-14
1.2109999999999768,2.5895952049381776e-14,8.714459375241956e-05,2.650952457550204e-08,2.09277040141842e-14,2.220446049250313e-14,2.1121993043493603e-14
1.2119999999999767,2.5979218776228663e-14,8.748534912916828e-05,2.6603254627000084e-08,2.1010970741031088e-14,2.2287727219350018e-14,2.120525977034049e-14
1.2129999999999765,2.609024107869118e-14,8.782554258970898e-05,2.6696753002708462e-08,2.1094237467877974e-14,2.2370993946196904e-14,2.1288526497187377e-14
1.2139999999999764,2.6201263381153694e-14,8.816517552281966e-05,2.6790020424272143e-08,2.117750419472486e-14,2.245426067304379e-14,2.1371793224034263e-14
1.2149999999999763,2.631228568361621e-14,8.850424931272638e-05,2.6883057668847243e-08,2.1288526497187377e-14,2.2565282975506307e-14,2.148281552649678e-14
1.2159999999999762,2.6395552410463097e-14,8.884276533902002e-05,2.6975865430323154e-08,2.1371793224034263e-14,2.2648549702353193e-14,2.1566082253343666e-14
1.216999999999976,2.6506574712925612e-14,8.91807249769061e-05,2.7068444541367143e-08,2.148281552649678e-14,2.275957200481571e-14,2.167710455580618e-14
1.217999999999976,2.6617597015388128e-14,8.951812959692718e-05,2.71607956958686e-08,2.1566082253343666e-14,2.2842838731662596e-14,2.1760371282653068e-14
1.2189999999999759,2.6728619317850644e-14,8.985498056521268e-05,2.7252919670983644e-08,2.1649348980190553e-14,2.2926105458509483e-14,2.1843638009499955e-14
1.2199999999999758,2.681188604469753e-14,9.01912792433679e-05,2.734481718835724e-08,2.173261570703744e-14,2.300937218535637e-14,2.1926904736346842e-14
1.2209999999999757,2.6895152771544417e-14,9.052702698855719e-05,2.7436489025145505e-08,2.1815882433884326e-14,2.3092638912203256e-14,2.2010171463193728e-14
1.2219999999999756,2.7006175074006933e-14,9.086222515350406e-05,2.7527935902993406e-08,2.1899149160731213e-14,2.3175905639050143e-14,2.2093438190040615e-14
1.2229999999999754,2.711719737646945e-14,9.119687508651886e-05,2.7619158543545907e-08,2.19824158875781e-14,2.328692794151266e-14,2.2176704916887502e-14
1.2239999999999753,2.7228219678931964e-14,9.153097813147104e-05,2.7710157696203552e-08,2.2065682614424986e-14,2.3370194668359545e-14,2.225997164373439e-14
1.2249999999999752,2.731148640577885e-14,9.186453562787245e-05,2.780093405485573e-08,2.2148949341271873e-14,2.3453461395206432e-14,2.2343238370581275e-14
